ID;Q1_niveau;Q2_gabarit;Q3_usage;Q4_distance;Q5_poids;Q6_terrain;Q7_loisir;Q8_suspension;Q9_budget;Q10_priorité;warning1;warning2;warning3;PROFIL
n14946;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n14947;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n14948;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n14949;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n14950;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;;;P0_reveur
n14951;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;;;P0_reveur
n14952;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;;;P0_reveur
n14953;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;;;P1_debutant_malin
n14954;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;;;P1_debutant_malin
n14955;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n14956;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n14957;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n14958;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n14959;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;;;P0_reveur
n14960;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;;;P0_reveur
n14961;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;;;P0_reveur
n14962;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;;;P1_debutant_malin
n14963;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;;;P1_debutant_malin
n14964;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n14965;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n14966;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n14967;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n14968;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;;;P0_reveur
n14969;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;;;P0_reveur
n14970;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;;;P0_reveur
n14971;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;;;P1_debutant_malin
n14972;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;;;P1_debutant_malin
n14973;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n14974;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n14975;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n14976;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n14977;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;;;P0_reveur
n14978;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;;;P0_reveur
n14979;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;;;P0_reveur
n14980;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;;;P1_debutant_malin
n14981;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;;;P1_debutant_malin
n14982;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n14983;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n14984;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n14985;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n14986;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;;;P0_reveur
n14987;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;;;P0_reveur
n14988;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;;;P0_reveur
n14989;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;;;P1_debutant_malin
n14990;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;;;P1_debutant_malin
n14991;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n14992;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n14993;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n14994;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n14995;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;;;P0_reveur
n14996;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;;;P0_reveur
n14997;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;;;P0_reveur
n14998;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;;;P1_debutant_malin
n14999;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;;;P1_debutant_malin
n15000;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n15001;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n15002;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n15003;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n15004;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;;;P0_reveur
n15005;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;;;P0_reveur
n15006;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;;;P0_reveur
n15007;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;;;P1_debutant_malin
n15008;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;;;P1_debutant_malin
n15009;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n15010;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n15011;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n15012;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n15013;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;;;P0_reveur
n15014;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;;;P0_reveur
n15015;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;;;P0_reveur
n15016;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;;;P1_debutant_malin
n15017;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;;;P1_debutant_malin
n15018;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n15019;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n15020;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n15021;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n15022;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;;;P0_reveur
n15023;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;;;P0_reveur
n15024;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;;;P0_reveur
n15025;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;;;P1_debutant_malin
n15026;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;;;P1_debutant_malin
n15027;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n15028;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n15029;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n15030;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n15031;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;;;P0_reveur
n15032;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;;;P0_reveur
n15033;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;;;P0_reveur
n15034;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;;;P1_debutant_malin
n15035;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;;;P1_debutant_malin
n15036;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n15037;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n15038;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n15039;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n15040;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;;;P0_reveur
n15041;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;;;P0_reveur
n15042;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;;;P0_reveur
n15043;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;;;P1_debutant_malin
n15044;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;;;P1_debutant_malin
n15045;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;;;P0_reveur
n15046;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;;;P5_indecis
n15047;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;;;P0_reveur
n15048;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;;;P0_reveur
n15049;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;;entretien;P0_reveur
n15050;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;;entretien;P0_reveur
n15051;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;;entretien;P0_reveur
n15052;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;;entretien;P1_debutant_malin
n15053;Q1_debutant;Q2_gabarit_lourd;Q3_tout;Q4_distance4_tres_longue;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;;entretien;P1_debutant_malin
