ID;Q1_niveau;Q2_gabarit;Q3_usage;Q4_distance;Q5_poids;Q6_terrain;Q7_loisir;Q8_suspension;Q9_budget;Q10_priorité;warning1;warning2;warning3;PROFIL
n06029;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_2_multimodale
n06030;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_2_multimodale
n06031;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06032;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06033;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06034;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06035;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06036;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06037;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_2_multimodale
n06038;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_2_multimodale
n06039;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_2_multimodale
n06040;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06041;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06042;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06043;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06044;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06045;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06046;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_2_multimodale
n06047;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_2_multimodale
n06048;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_2_multimodale
n06049;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06050;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06051;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06052;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06053;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06054;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06055;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P3_2_regulier
n06056;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P3_2_regulier
n06057;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P3_2_regulier
n06058;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06059;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06060;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06061;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06062;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06063;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06064;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P3_2_regulier
n06065;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P3_2_regulier
n06066;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P3_2_regulier
n06067;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06068;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06069;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06070;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06071;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06072;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06073;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P3_2_regulier
n06074;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P3_2_regulier
n06075;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P3_2_regulier
n06076;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06077;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06078;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06079;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06080;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06081;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06082;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P3_2_regulier
n06083;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P3_2_regulier
n06084;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P3_2_regulier
n06085;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06086;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06087;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06088;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06089;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06090;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06091;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P3_2_regulier
n06092;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P3_2_regulier
n06093;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P3_2_regulier
n06094;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06095;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06096;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06097;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06098;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06099;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06100;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P3_2_regulier
n06101;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P3_2_regulier
n06102;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P3_2_regulier
n06103;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06104;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06105;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06106;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06107;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06108;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06109;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P3_2_regulier
n06110;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P3_2_regulier
n06111;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P3_2_regulier
n06112;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06113;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06114;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06115;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06116;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06117;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06118;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P3_2_regulier
n06119;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P3_2_regulier
n06120;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain2_chaussee;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P3_2_regulier
n06121;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06122;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06123;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06124;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06125;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06126;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n06127;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P3_2_regulier
n06128;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P3_2_regulier
n06129;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P3_2_regulier
n06130;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n06131;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n06132;Q1_debutant;Q2_gabarit_standard;Q3_tout;Q4_distance2_moyenne;Q5_portage_modere;Q6_terrain1_lisse;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
